-2.4	-2.3	15	20	0.00139714	0.000668532	0.000668532
-2.4	-2.3	20	25	0.129179	0.00454289	0.00454289
-2.4	-2.3	25	30	0.404635	0.00510347	0.00510347
-2.4	-2.3	30	35	0.44696	0.00440446	0.00440446
-2.4	-2.3	35	40	0.480314	0.00408886	0.00408886
-2.4	-2.3	40	45	0.503684	0.00406998	0.00406998
-2.4	-2.3	45	1000	0.512244	0.00386038	0.00386038
-2.3	-2.2	15	20	0.000326158	0.000269814	0.000269814
-2.3	-2.2	20	25	0.172491	0.00498549	0.00498549
-2.3	-2.2	25	30	0.561073	0.00506791	0.00506791
-2.3	-2.2	30	35	0.61515	0.00419314	0.00419314
-2.3	-2.2	35	40	0.634018	0.00376512	0.00376512
-2.3	-2.2	40	45	0.654923	0.00359449	0.00359449
-2.3	-2.2	45	1000	0.664801	0.0033855	0.0033855
-2.2	-2.1	15	20	0.000340368	0.00028157	0.00028157
-2.2	-2.1	20	25	0.149285	0.00475898	0.00475898
-2.2	-2.1	25	30	0.510678	0.00512983	0.00512983
-2.2	-2.1	30	35	0.536841	0.00431964	0.00431964
-2.2	-2.1	35	40	0.551191	0.00383757	0.00383757
-2.2	-2.1	40	45	0.561051	0.00362336	0.00362336
-2.2	-2.1	45	1000	0.562841	0.00342579	0.00342579
-2.1	-2	15	20	0.000310174	0.000256591	0.000256591
-2.1	-2	20	25	0.214671	0.00528213	0.00528213
-2.1	-2	25	30	0.702408	0.00455521	0.00455521
-2.1	-2	30	35	0.733089	0.00369526	0.00369526
-2.1	-2	35	40	0.748623	0.00319649	0.00319649
-2.1	-2	40	45	0.765147	0.00289274	0.00289274
-2.1	-2	45	1000	0.779727	0.0026361	0.0026361
-2	-1.85	15	20	0	0	0
-2	-1.85	20	25	0.236404	0.00438627	0.00438627
-2	-1.85	25	30	0.770882	0.00337257	0.00337257
-2	-1.85	30	35	0.803666	0.00265295	0.00265295
-2	-1.85	35	40	0.819018	0.00223307	0.00223307
-2	-1.85	40	45	0.83043	0.00198687	0.00198687
-2	-1.85	45	1000	0.842732	0.0017812	0.0017812
-1.85	-1.75	15	20	0.000643708	0.000415765	0.000415765
-1.85	-1.75	20	25	0.203755	0.00515605	0.00515605
-1.85	-1.75	25	30	0.685465	0.00463716	0.00463716
-1.85	-1.75	30	35	0.711427	0.00372293	0.00372293
-1.85	-1.75	35	40	0.722833	0.00316481	0.00316481
-1.85	-1.75	40	45	0.735835	0.00279848	0.00279848
-1.85	-1.75	45	1000	0.741531	0.00254014	0.00254014
-1.75	-1.6	15	20	0.000501505	0.000323919	0.000323919
-1.75	-1.6	20	25	0.243295	0.00471302	0.00471302
-1.75	-1.6	25	30	0.768689	0.00355651	0.00355651
-1.75	-1.6	30	35	0.783932	0.00288273	0.00288273
-1.75	-1.6	35	40	0.796965	0.00237645	0.00237645
-1.75	-1.6	40	45	0.805547	0.00206245	0.00206245
-1.75	-1.6	45	1000	0.81049	0.00186047	0.00186047
-1.6	-1.5	15	20	0	0	0
-1.6	-1.5	20	25	0.252795	0.00553166	0.00553166
-1.6	-1.5	25	30	0.835642	0.00359053	0.00359053
-1.6	-1.5	30	35	0.845694	0.00287178	0.00287178
-1.6	-1.5	35	40	0.855458	0.00235289	0.00235289
-1.6	-1.5	40	45	0.864393	0.0019708	0.0019708
-1.6	-1.5	45	1000	0.864312	0.00181063	0.00181063
-1.5	-1.4	15	20	0	0	0
-1.5	-1.4	20	25	0.229206	0.00533099	0.00533099
