-2.4	-2.1	15	20	0.979823	0.0140699	0.0140699
-2.4	-2.1	20	25	0.953809	0.00609184	0.00609184
-2.4	-2.1	25	30	0.963776	0.00365083	0.00365083
-2.4	-2.1	30	35	0.965429	0.00283779	0.00283779
-2.4	-2.1	35	40	0.963599	0.00249048	0.00249048
-2.4	-2.1	40	45	0.965079	0.00235134	0.00235134
-2.4	-2.1	45	1000	0.962282	0.00230834	0.00230834
-2.1	-1.85	15	20	0.983883	0.0149347	0.0149347
-2.1	-1.85	20	25	0.984548	0.00651975	0.00651975
-2.1	-1.85	25	30	0.982869	0.00342953	0.00342953
-2.1	-1.85	30	35	0.979769	0.00228762	0.00228762
-2.1	-1.85	35	40	0.978988	0.0017859	0.0017859
-2.1	-1.85	40	45	0.981799	0.0015182	0.0015182
-2.1	-1.85	45	1000	0.978031	0.00144741	0.00144741
-1.85	-1.6	15	20	0.988835	0.0170054	0.0170054
-1.85	-1.6	20	25	0.972516	0.00750431	0.00750431
-1.85	-1.6	25	30	0.963303	0.00429393	0.00429393
-1.85	-1.6	30	35	0.969227	0.00315406	0.00315406
-1.85	-1.6	35	40	0.967001	0.00247983	0.00247983
-1.85	-1.6	40	45	0.967374	0.00205664	0.00205664
-1.85	-1.6	45	1000	0.963325	0.00192227	0.00192227
-1.6	-1.4	15	20	0.987333	0.0207337	0.0207337
-1.6	-1.4	20	25	0.984652	0.00808697	0.00808697
-1.6	-1.4	25	30	0.986004	0.00411148	0.00411148
-1.6	-1.4	30	35	0.98718	0.00270108	0.00270108
-1.6	-1.4	35	40	0.992457	0.00189703	0.00189703
-1.6	-1.4	40	45	0.990104	0.00144695	0.00144695
-1.6	-1.4	45	1000	0.987402	0.00135877	0.00135877
-1.4	-1.2	15	20	0.993843	0.0210339	0.0210339
-1.4	-1.2	20	25	0.994016	0.00877546	0.00877546
-1.4	-1.2	25	30	0.987476	0.00402659	0.00402659
-1.4	-1.2	30	35	0.990707	0.00249166	0.00249166
-1.4	-1.2	35	40	0.992387	0.0016389	0.0016389
-1.4	-1.2	40	45	0.995081	0.00121202	0.00121202
-1.4	-1.2	45	1000	0.991345	0.00115049	0.00115049
-1.2	-1	15	20	0.982678	0.0225409	0.0225409
-1.2	-1	20	25	0.981004	0.00921825	0.00921825
-1.2	-1	25	30	0.98507	0.00444485	0.00444485
-1.2	-1	30	35	0.985923	0.00262037	0.00262037
-1.2	-1	35	40	0.986348	0.001753	0.001753
