-2.4	-2.1	15	20	0.870684	0.0119439	0.0119439
-2.4	-2.1	20	25	0.864993	0.00507344	0.00507344
-2.4	-2.1	25	30	0.887204	0.00295299	0.00295299
-2.4	-2.1	30	35	0.895063	0.00226936	0.00226936
-2.4	-2.1	35	40	0.899132	0.00199402	0.00199402
-2.4	-2.1	40	45	0.905886	0.0018893	0.0018893
-2.4	-2.1	45	1000	0.902331	0.0018557	0.0018557
-2.1	-1.85	15	20	0.887862	0.0128686	0.0128686
-2.1	-1.85	20	25	0.912247	0.00560815	0.00560815
-2.1	-1.85	25	30	0.923817	0.00287931	0.00287931
-2.1	-1.85	30	35	0.93186	0.00190854	0.00190854
-2.1	-1.85	35	40	0.936516	0.00147216	0.00147216
-2.1	-1.85	40	45	0.943435	0.00124598	0.00124598
-2.1	-1.85	45	1000	0.940259	0.00120261	0.00120261
-1.85	-1.6	15	20	0.819053	0.0132325	0.0132325
-1.85	-1.6	20	25	0.824405	0.00571923	0.00571923
-1.85	-1.6	25	30	0.832707	0.0031868	0.0031868
-1.85	-1.6	30	35	0.847682	0.00230293	0.00230293
-1.85	-1.6	35	40	0.853691	0.00179189	0.00179189
-1.85	-1.6	40	45	0.859442	0.0014868	0.0014868
-1.85	-1.6	45	1000	0.857492	0.00140285	0.00140285
-1.6	-1.4	15	20	0.865729	0.0173774	0.0173774
-1.6	-1.4	20	25	0.887022	0.00672222	0.00672222
-1.6	-1.4	25	30	0.905973	0.00337081	0.00337081
-1.6	-1.4	30	35	0.916086	0.00214266	0.00214266
-1.6	-1.4	35	40	0.929041	0.00146464	0.00146464
-1.6	-1.4	40	45	0.936203	0.00110837	0.00110837
-1.6	-1.4	45	1000	0.93495	0.00106057	0.00106057
-1.4	-1.2	15	20	0.871261	0.0175896	0.0175896
-1.4	-1.2	20	25	0.901173	0.00744673	0.00744673
-1.4	-1.2	25	30	0.914222	0.00334715	0.00334715
-1.4	-1.2	30	35	0.929259	0.00202856	0.00202856
-1.4	-1.2	35	40	0.940303	0.00129835	0.00129835
-1.4	-1.2	40	45	0.950828	0.000937513	0.000937513
-1.4	-1.2	45	1000	0.950104	0.000920544	0.000920544
-1.2	-1	15	20	0.856551	0.0187696	0.0187696
-1.2	-1	20	25	0.884188	0.00776549	0.00776549
-1.2	-1	25	30	0.903759	0.00366995	0.00366995
-1.2	-1	30	35	0.918528	0.00211959	0.00211959
-1.2	-1	35	40	0.929571	0.0013998	0.0013998
-1.2	-1	40	45	0.939757	0.00107035	0.00107035
-1.2	-1	45	1000	0.941251	0.0010542	0.0010542
-1	-0.8	15	20	0.829628	0.0185533	0.0185533
-1	-0.8	20	25	0.880543	0.00775937	0.00775937
-1	-0.8	25	30	0.893553	0.00373436	0.00373436
-1	-0.8	30	35	0.910758	0.00211425	0.00211425
-1	-0.8	35	40	0.920552	0.00136159	0.00136159
-1	-0.8	40	45	0.927561	0.00107071	0.00107071
-1	-0.8	45	1000	0.928302	0.00105013	0.00105013
-0.8	-0.6	15	20	0.856733	0.0201014	0.0201014
-0.8	-0.6	20	25	0.890937	0.00776201	0.00776201
-0.8	-0.6	25	30	0.915781	0.00361082	0.00361082
-0.8	-0.6	30	35	0.935018	0.00188126	0.00188126
-0.8	-0.6	35	40	0.948006	0.00114914	0.00114914
-0.8	-0.6	40	45	0.955987	0.000884309	0.000884309
-0.8	-0.6	45	1000	0.957548	0.000882211	0.000882211
-0.6	-0.4	15	20	0.826405	0.0213249	0.0213249
-0.6	-0.4	20	25	0.884325	0.00775188	0.00775188
-0.6	-0.4	25	30	0.923522	0.00337205	0.00337205
-0.6	-0.4	30	35	0.938097	0.00176752	0.00176752
-0.6	-0.4	35	40	0.94958	0.00113821	0.00113821
-0.6	-0.4	40	45	0.958456	0.000856286	0.000856286
-0.6	-0.4	45	1000	0.961192	0.00085248	0.00085248
-0.4	-0.2	15	20	0.801432	0.024068	0.024068
-0.4	-0.2	20	25	0.842815	0.00797402	0.00797402
-0.4	-0.2	25	30	0.871168	0.00337886	0.00337886
-0.4	-0.2	30	35	0.88397	0.0019728	0.0019728
-0.4	-0.2	35	40	0.896225	0.00140679	0.00140679
-0.4	-0.2	40	45	0.903745	0.00114737	0.00114737
-0.4	-0.2	45	1000	0.901937	0.00112556	0.00112556
-0.2	0	15	20	0.790641	0.0259709	0.0259709
-0.2	0	20	25	0.863383	0.00833934	0.00833934
-0.2	0	25	30	0.899655	0.00307619	0.00307619
-0.2	0	30	35	0.915716	0.0017328	0.0017328
-0.2	0	35	40	0.927526	0.00120565	0.00120565
-0.2	0	40	45	0.935277	0.000936258	0.000936258
-0.2	0	45	1000	0.938315	0.000922377	0.000922377
0	0.2	15	20	0.821939	0.0275883	0.0275883
0	0.2	20	25	0.864754	0.00825028	0.00825028
0	0.2	25	30	0.901424	0.00307965	0.00307965
0	0.2	30	35	0.917525	0.00169936	0.00169936
0	0.2	35	40	0.92565	0.00119497	0.00119497
0	0.2	40	45	0.935595	0.000936175	0.000936175
0	0.2	45	1000	0.937503	0.00092887	0.00092887
0.2	0.4	15	20	0.77665	0.0233331	0.0233331
0.2	0.4	20	25	0.834704	0.00814018	0.00814018
0.2	0.4	25	30	0.862489	0.00340854	0.00340854
0.2	0.4	30	35	0.877617	0.00195642	0.00195642
0.2	0.4	35	40	0.886091	0.00143967	0.00143967
0.2	0.4	40	45	0.895345	0.00117425	0.00117425
0.2	0.4	45	1000	0.895136	0.00115546	0.00115546
0.4	0.6	15	20	0.862016	0.0226196	0.0226196
0.4	0.6	20	25	0.890427	0.00793283	0.00793283
0.4	0.6	25	30	0.917955	0.00345423	0.00345423
0.4	0.6	30	35	0.937404	0.00176473	0.00176473
0.4	0.6	35	40	0.949812	0.00111352	0.00111352
0.4	0.6	40	45	0.957866	0.0008496	0.0008496
0.4	0.6	45	1000	0.958653	0.00086324	0.00086324
0.6	0.8	15	20	0.83587	0.0195086	0.0195086
0.6	0.8	20	25	0.889224	0.00804335	0.00804335
0.6	0.8	25	30	0.917135	0.0036428	0.0036428
0.6	0.8	30	35	0.933311	0.00190128	0.00190128
0.6	0.8	35	40	0.945847	0.00115407	0.00115407
0.6	0.8	40	45	0.952862	0.000896404	0.000896404
0.6	0.8	45	1000	0.954701	0.000894306	0.000894306
0.8	1	15	20	0.825945	0.0192737	0.0192737
0.8	1	20	25	0.871292	0.00766575	0.00766575
0.8	1	25	30	0.89057	0.00372736	0.00372736
0.8	1	30	35	0.906715	0.0020919	0.0020919
0.8	1	35	40	0.915572	0.0013583	0.0013583
0.8	1	40	45	0.92541	0.00107454	0.00107454
0.8	1	45	1000	0.92615	0.00105078	0.00105078
1	1.2	15	20	0.849874	0.0188263	0.0188263
1	1.2	20	25	0.880375	0.00763952	0.00763952
1	1.2	25	30	0.904696	0.00369266	0.00369266
1	1.2	30	35	0.915982	0.00211928	0.00211928
1	1.2	35	40	0.923492	0.00141572	0.00141572
1	1.2	40	45	0.935481	0.00108874	0.00108874
1	1.2	45	1000	0.933451	0.00108372	0.00108372
