-2.4	-2.3	15	20	0.388341	0.190579	0.190579
-2.4	-2.3	20	25	1.45851	0.0827691	0.0827691
-2.4	-2.3	25	30	1.36633	0.0271268	0.0271268
-2.4	-2.3	30	35	1.29177	0.0196561	0.0196561
-2.4	-2.3	35	40	1.2596	0.0162883	0.0162883
-2.4	-2.3	40	45	1.20967	0.0149537	0.0149537
-2.4	-2.3	45	1000	1.16503	0.0132216	0.0132216
-2.3	-2.2	15	20	0.223931	0.205431	0.205431
-2.3	-2.2	20	25	1.5139	0.069043	0.069043
-2.3	-2.2	25	30	1.42213	0.0207499	0.0207499
-2.3	-2.2	30	35	1.31898	0.0142996	0.0142996
-2.3	-2.2	35	40	1.22569	0.011115	0.011115
-2.3	-2.2	40	45	1.18341	0.00979568	0.00979568
-2.3	-2.2	45	1000	1.14081	0.00875699	0.00875699
-2.2	-2.1	15	20	0	0	0
-2.2	-2.1	20	25	1.63553	0.0813207	0.0813207
-2.2	-2.1	25	30	1.3924	0.0220396	0.0220396
-2.2	-2.1	30	35	1.29447	0.0159242	0.0159242
-2.2	-2.1	35	40	1.24215	0.013026	0.013026
-2.2	-2.1	40	45	1.18432	0.0114382	0.0114382
-2.2	-2.1	45	1000	1.19988	0.0105411	0.0105411
-2.1	-2	15	20	2.69358	2.827	2.827
-2.1	-2	20	25	1.25006	0.0459231	0.0459231
-2.1	-2	25	30	1.11779	0.0106672	0.0106672
-2.1	-2	30	35	1.07409	0.00785628	0.00785628
-2.1	-2	35	40	1.05886	0.00646013	0.00646013
-2.1	-2	40	45	1.04039	0.00565115	0.00565115
-2.1	-2	45	1000	1.03195	0.00501516	0.00501516
-2	-1.85	15	20	0.657612	0.690189	0.690189
-2	-1.85	20	25	1.1229	0.0290132	0.0290132
-2	-1.85	25	30	1.05016	0.00638306	0.00638306
-2	-1.85	30	35	1.02977	0.00477005	0.00477005
-2	-1.85	35	40	1.01343	0.00385912	0.00385912
-2	-1.85	40	45	1.00803	0.00335853	0.00335853
-2	-1.85	45	1000	1.00298	0.0029297	0.0029297
-1.85	-1.75	15	20	0	0	0
-1.85	-1.75	20	25	1.07014	0.0359094	0.0359094
-1.85	-1.75	25	30	0.972549	0.00854781	0.00854781
-1.85	-1.75	30	35	0.97037	0.00675196	0.00675196
-1.85	-1.75	35	40	0.966166	0.0055804	0.0055804
-1.85	-1.75	40	45	0.964507	0.00480059	0.00480059
-1.85	-1.75	45	1000	0.969286	0.0043104	0.0043104
-1.75	-1.6	15	20	0	0	0
-1.75	-1.6	20	25	0.941476	0.0247984	0.0247984
-1.75	-1.6	25	30	0.981995	0.0059348	0.0059348
-1.75	-1.6	30	35	0.983092	0.00475559	0.00475559
-1.75	-1.6	35	40	0.989211	0.00393192	0.00393192
-1.75	-1.6	40	45	0.987376	0.00329287	0.00329287
-1.75	-1.6	45	1000	0.994544	0.00299436	0.00299436
-1.6	-1.5	15	20	0	0	0
-1.6	-1.5	20	25	1.03723	0.0300786	0.0300786
-1.6	-1.5	25	30	0.992072	0.00558972	0.00558972
-1.6	-1.5	30	35	0.982514	0.00451745	0.00451745
-1.6	-1.5	35	40	0.992533	0.00364872	0.00364872
-1.6	-1.5	40	45	0.992993	0.0030675	0.0030675
