-2.4	-2.3	15	20	0.388341	0	0
-2.4	-2.3	20	25	1.45851	0	0
-2.4	-2.3	25	30	1.36633	0	0
-2.4	-2.3	30	35	1.29177	0	0
-2.4	-2.3	35	40	1.2596	0	0
-2.4	-2.3	40	45	1.20967	0	0
-2.4	-2.3	45	1000	1.16503	0	0
-2.3	-2.2	15	20	0.223931	0	0
-2.3	-2.2	20	25	1.5139	0	0
-2.3	-2.2	25	30	1.42213	0	0
-2.3	-2.2	30	35	1.31898	0	0
-2.3	-2.2	35	40	1.22569	0	0
-2.3	-2.2	40	45	1.18341	0	0
-2.3	-2.2	45	1000	1.14081	0	0
-2.2	-2.1	15	20	0	0	0
-2.2	-2.1	20	25	1.63553	0	0
-2.2	-2.1	25	30	1.3924	0	0
-2.2	-2.1	30	35	1.29447	0	0
-2.2	-2.1	35	40	1.24215	0	0
-2.2	-2.1	40	45	1.18432	0	0
-2.2	-2.1	45	1000	1.19988	0	0
-2.1	-2	15	20	2.69358	0	0
-2.1	-2	20	25	1.25006	0	0
-2.1	-2	25	30	1.11779	0	0
-2.1	-2	30	35	1.07409	0	0
-2.1	-2	35	40	1.05886	0	0
-2.1	-2	40	45	1.04039	0	0
-2.1	-2	45	1000	1.03195	0	0
-2	-1.85	15	20	0.657612	0	0
-2	-1.85	20	25	1.1229	0	0
-2	-1.85	25	30	1.05016	0	0
-2	-1.85	30	35	1.02977	0	0
-2	-1.85	35	40	1.01343	0	0
-2	-1.85	40	45	1.00803	0	0
-2	-1.85	45	1000	1.00298	0	0
-1.85	-1.75	15	20	0	0	0
-1.85	-1.75	20	25	1.07014	0	0
-1.85	-1.75	25	30	0.972549	0	0
-1.85	-1.75	30	35	0.97037	0	0
-1.85	-1.75	35	40	0.966166	0	0
-1.85	-1.75	40	45	0.964507	0	0
-1.85	-1.75	45	1000	0.969286	0	0
-1.75	-1.6	15	20	0	0	0
-1.75	-1.6	20	25	0.941476	0	0
-1.75	-1.6	25	30	0.981995	0	0
-1.75	-1.6	30	35	0.983092	0	0
-1.75	-1.6	35	40	0.989211	0	0
-1.75	-1.6	40	45	0.987376	0	0
-1.75	-1.6	45	1000	0.994544	0	0
-1.6	-1.5	15	20	0	0	0
-1.6	-1.5	20	25	1.03723	0	0
-1.6	-1.5	25	30	0.992072	0	0
-1.6	-1.5	30	35	0.982514	0	0
-1.6	-1.5	35	40	0.992533	0	0
-1.6	-1.5	40	45	0.992993	0	0
-1.6	-1.5	45	1000	0.990295	0	0
-1.5	-1.4	15	20	0	0	0
-1.5	-1.4	20	25	1.03342	0	0
-1.5	-1.4	25	30	1.03988	0	0
-1.5	-1.4	30	35	1.01231	0	0
-1.5	-1.4	35	40	1.01221	0	0
-1.5	-1.4	40	45	1.02082	0	0
-1.5	-1.4	45	1000	1.02636	0	0
-1.4	-1.3	15	20	0	0	0
-1.4	-1.3	20	25	1.04038	0	0
-1.4	-1.3	25	30	0.980772	0	0
-1.4	-1.3	30	35	0.989059	0	0
-1.4	-1.3	35	40	0.983081	0	0
-1.4	-1.3	40	45	0.983801	0	0
-1.4	-1.3	45	1000	0.982959	0	0
-1.3	-1.2	15	20	0.646177	0	0
-1.3	-1.2	20	25	0.945866	0	0
-1.3	-1.2	25	30	0.944545	0	0
